BHK,Size,Bathroom,Current_Floor,Total_Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2,-0.5479755096208304,2,0.4438057783810484,0.4256757931057737,True,False,False,False,False,False,True,True,False,False,True
1,-1.1314470143794488,1,-0.24928478568491275,-0.5251826854383125,False,True,False,False,False,True,False,False,False,True,False
1,-0.7766332614856943,1,-0.07601214466842245,-0.3138808013174045,False,True,False,False,False,False,True,False,False,True,False
2,-0.4218195085919399,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
2,-1.4310675168230638,2,-0.07601214466842245,-0.4195317433778585,True,False,False,True,False,False,False,True,False,False,False
1,-0.7372095111641661,1,0.4438057783810484,0.003072024863957591,True,False,False,False,False,False,True,False,True,False,False
2,1.3128255055553042,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,True,False,True
2,-0.6583620105211095,2,-0.07601214466842245,-0.4195317433778585,True,False,False,False,False,False,True,False,False,False,False
3,0.36665549783862555,2,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,True,False,True,False,False,False
1,-1.446837016951675,1,-0.5958300677178933,-0.3138808013174045,True,False,False,False,False,False,False,True,False,False,False
1,-0.8160570118072227,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
3,0.05126549526639938,2,0.6170784193975387,1.1652323875289519,True,False,True,False,False,False,False,False,True,True,False
1,-0.7529790112927774,2,1.4834416244799902,1.3765342716498599,True,False,False,False,False,False,True,False,True,True,False
3,0.6820455004108518,3,-0.422557426701403,-0.20822985925695045,False,True,False,False,True,False,False,False,False,True,False
3,-1.3679895163086184,2,-0.422557426701403,-0.5251826854383125,True,False,False,True,False,False,False,False,True,False,False
1,-0.8949045124502792,1,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
2,0.20896049655251248,2,-0.422557426701403,-0.6308336274987665,False,True,False,False,True,False,False,False,True,True,False
3,0.19634489644962344,3,9.800528393271524,7.39863796909574,True,False,False,False,False,False,True,True,False,False,True
3,0.05126549526639938,2,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,True,False,False,True,False,False
1,-0.8160570118072227,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,False,True,False,True
1,-0.9106740125788905,1,-0.5958300677178933,-0.6308336274987665,True,False,True,False,False,False,False,False,True,True,False
3,0.4549646985588489,3,1.1368963424470095,1.587836155770768,True,False,False,False,False,False,True,False,False,False,True
1,-0.4218195085919399,1,0.6170784193975387,0.003072024863957591,True,False,False,False,False,False,False,False,False,True,False
2,-0.7372095111641661,1,-0.24928478568491275,-0.3138808013174045,False,True,False,True,False,False,False,False,True,True,False
4,4.782115533849793,3,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,False,False,True,False
2,-0.10642950601971371,2,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,True,False,True,False,True,False
3,1.3128255055553042,4,0.6170784193975387,0.7426286192871357,True,False,False,False,False,False,True,True,False,False,False
2,-0.579514509878053,2,2.523077470578932,2.2217418081334923,True,False,False,False,False,False,True,False,True,True,False
2,0.05126549526639938,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
1,-0.9343282627718075,1,1.6567142654964804,0.9539305034080439,False,True,False,False,False,False,True,False,True,True,False
2,-0.10642950601971371,1,-0.5958300677178933,-0.6308336274987665,False,True,True,False,False,False,False,False,True,True,False
2,0.082804495523622,2,0.790351060414029,0.21437390898486564,False,True,False,False,True,False,False,False,False,True,False
2,-0.8160570118072227,2,0.09726049634806784,-0.3138808013174045,False,True,False,True,False,False,False,True,False,True,False
2,0.05126549526639938,2,-0.24928478568491275,-0.4195317433778585,False,True,True,False,False,False,False,False,True,True,False
1,-0.9737520130933357,1,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,True,False,True,True,False
1,-0.579514509878053,1,-0.07601214466842245,-0.3138808013174045,True,False,False,False,False,False,False,True,False,False,True
2,-0.8160570118072227,1,-0.5958300677178933,-0.4195317433778585,True,False,False,False,False,True,False,False,True,True,False
3,-0.027582005376657167,2,-0.07601214466842245,0.003072024863957591,True,False,True,False,False,False,False,True,False,True,False
1,-0.8791350123216679,1,0.09726049634806784,0.003072024863957591,True,False,False,False,False,False,True,False,True,True,False
1,-0.5006670092349964,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,False,False,True,False
2,-0.3555876080517724,2,2.3498048295624416,3.0669493446171243,True,False,False,False,False,False,True,False,True,False,True
3,0.6820455004108518,3,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
2,-1.3679895163086184,2,-0.24928478568491275,-0.5251826854383125,True,False,True,False,False,False,False,True,False,False,True
1,-0.8949045124502792,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,False,True,False
3,1.1945542545907193,2,1.1368963424470095,0.7426286192871357,False,True,True,False,False,False,False,False,False,True,False
3,0.20896049655251248,3,0.790351060414029,2.2217418081334923,True,False,False,False,False,False,True,True,False,False,True
2,-0.6583620105211095,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
3,0.36665549783862555,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
1,-0.7766332614856943,2,1.3101689834635,0.8482795613475899,True,False,False,False,False,False,True,False,True,False,False
3,1.155130504269191,3,-0.24928478568491275,-0.5251826854383125,False,True,True,False,False,False,False,True,False,True,False
3,-0.3429720079488834,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,False,False,True,False,True,False
3,0.5243504991247386,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,0.36665549783862555,1,-0.07601214466842245,-0.10257891719649644,True,False,False,False,False,False,False,False,False,True,False
1,-0.8949045124502792,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
3,1.6282155081275302,3,-0.07601214466842245,-0.10257891719649644,False,True,False,False,False,False,False,True,False,False,False
1,-0.6583620105211095,1,-0.422557426701403,-0.3138808013174045,False,True,False,False,False,False,False,True,False,False,True
3,0.9974355029830779,3,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
2,-0.22470075698429853,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,False,False,False,True,True,False
1,-1.1645629646495326,1,0.27053313736455814,0.21437390898486564,False,True,False,False,False,False,True,True,False,True,False
3,0.9185880023400214,3,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,False,False,True,False,False,False
2,-0.2641245073058268,2,-0.422557426701403,0.10872296692441161,True,False,False,False,False,False,True,False,False,True,False
3,1.155130504269191,3,-0.07601214466842245,-0.20822985925695045,False,True,True,False,False,False,False,False,False,True,False
2,0.05126549526639938,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,False,True,False,False
2,0.36665549783862555,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,False,False,False,True,False,False
2,-0.4218195085919399,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
2,0.11434349578084461,2,-0.24928478568491275,-0.3138808013174045,True,False,False,False,True,False,False,False,True,False,False
3,-0.05596710560815753,3,-0.07601214466842245,0.10872296692441161,False,True,False,False,False,False,True,False,True,True,False
3,0.6031979997677952,3,0.27053313736455814,0.5313267351662276,True,False,False,False,False,False,True,False,True,False,True
1,-0.579514509878053,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,-0.4218195085919399,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,False,False,True,False,True,False
2,-0.579514509878053,1,-0.24928478568491275,-0.20822985925695045,False,True,False,False,False,False,False,True,False,True,False
2,-0.4218195085919399,2,-0.5958300677178933,-0.5251826854383125,False,True,False,True,False,False,False,False,False,True,False
2,-0.2641245073058268,1,-0.422557426701403,-0.6308336274987665,False,True,False,False,False,True,False,True,False,True,False
2,-0.10642950601971371,2,0.6170784193975387,0.8482795613475899,True,False,False,False,False,False,True,True,False,False,False
2,-0.027582005376657167,2,-0.24928478568491275,0.10872296692441161,False,True,False,False,False,False,False,True,False,True,False
2,0.9974355029830779,2,-0.5958300677178933,-0.4195317433778585,True,False,False,False,False,True,False,False,True,False,False
3,0.36665549783862555,3,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,True,False,False,True,True,False
2,-0.3429720079488834,2,0.4438057783810484,0.8482795613475899,True,False,False,False,False,False,True,True,False,True,False
2,-0.4218195085919399,2,0.790351060414029,1.587836155770768,False,True,False,False,False,False,True,False,True,False,True
1,-0.10642950601971371,1,-0.07601214466842245,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
1,-0.7372095111641661,1,0.09726049634806784,-0.20822985925695045,False,True,False,False,True,False,False,True,False,True,False
2,0.15376724610237288,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,True,False,False,True
1,-0.4218195085919399,1,-0.422557426701403,-0.6308336274987665,False,True,False,False,False,False,False,False,True,False,False
2,0.05126549526639938,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,True,False,True,False
2,-0.4218195085919399,1,-0.24928478568491275,0.003072024863957591,False,True,True,False,False,False,False,True,False,True,False
2,-0.5006670092349964,2,0.27053313736455814,0.10872296692441161,True,False,False,False,False,False,True,False,True,True,False
2,-0.35874150807749466,2,-0.24928478568491275,-0.4195317433778585,False,True,True,False,False,False,False,False,True,True,False
1,-0.7372095111641661,1,-0.24928478568491275,-0.4195317433778585,True,False,False,False,False,False,False,True,False,True,False
3,0.9974355029830779,3,-0.422557426701403,-0.5251826854383125,True,False,False,False,True,False,False,True,False,False,True
1,-1.289142015665562,1,-0.422557426701403,-0.20822985925695045,True,False,False,False,False,True,False,False,True,False,False
1,-0.7372095111641661,1,-0.24928478568491275,-0.4195317433778585,False,True,False,True,False,False,False,True,False,True,False
2,-0.09223695590396354,2,0.27053313736455814,0.7426286192871357,False,True,True,False,False,False,False,True,False,True,False
4,0.8397405016969649,2,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,False,False
2,-1.3679895163086184,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,False,False,True
1,-0.8160570118072227,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
3,0.4455029984816821,2,-0.24928478568491275,-0.20822985925695045,True,False,False,False,True,False,False,True,False,False,False
1,-1.3679895163086184,1,-0.7691027087343835,-0.3138808013174045,True,False,False,False,True,False,False,False,True,True,False
3,2.2432260131433712,3,-0.07601214466842245,1.059581445468498,False,True,False,False,False,False,False,True,False,True,False
3,0.5243504991247386,2,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,True,False,True,False
1,-1.3679895163086184,1,-0.422557426701403,-0.6308336274987665,False,True,False,True,False,False,False,False,False,True,False
2,0.05126549526639938,2,1.4834416244799902,1.693487097831222,True,False,False,False,False,False,False,False,True,False,False
2,-0.027582005376657167,2,-0.24928478568491275,-0.4195317433778585,True,False,False,False,True,False,False,False,True,False,False
1,-1.170870764700977,1,0.6170784193975387,0.10872296692441161,False,True,False,False,False,False,True,False,True,True,False
3,1.588791757806002,3,1.4834416244799902,1.1652323875289519,False,True,True,False,False,False,False,True,False,False,True
2,0.39819449809584817,2,-0.422557426701403,-0.10257891719649644,False,True,False,False,True,False,False,True,False,True,False
2,-0.2641245073058268,2,-0.07601214466842245,-0.20822985925695045,False,True,False,True,False,False,False,False,True,True,False
2,-0.7372095111641661,1,-0.24928478568491275,-0.20822985925695045,True,False,False,False,False,False,False,True,False,False,False
2,-0.579514509878053,1,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,True,False
3,0.6189674998964065,2,-0.422557426701403,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
1,-0.5006670092349964,1,0.09726049634806784,0.003072024863957591,False,True,False,False,False,False,True,False,True,False,False
1,-0.7372095111641661,1,-0.422557426701403,-0.3138808013174045,False,True,True,False,False,False,False,False,True,True,False
1,-0.6347077603281925,2,-0.422557426701403,0.10872296692441161,False,True,False,False,False,False,True,False,True,True,False
1,-0.5006670092349964,2,-0.07601214466842245,0.10872296692441161,False,True,False,False,False,False,True,False,False,True,False
2,0.05126549526639938,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,True,False,False,False,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
3,0.05126549526639938,2,-0.422557426701403,-0.3138808013174045,False,True,False,True,False,False,False,False,True,True,False
1,-0.7372095111641661,1,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,False,True,False
3,1.0683982535618288,3,0.4438057783810484,0.5313267351662276,True,False,False,False,False,False,False,True,False,True,False
3,0.6505065001536291,3,0.9636237014305193,1.587836155770768,True,False,False,False,False,False,True,True,False,True,False
2,-0.8554807621287509,2,-0.5958300677178933,-0.5251826854383125,True,False,True,False,False,False,False,True,False,True,False
2,0.36665549783862555,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
2,0.05126549526639938,1,-0.422557426701403,-0.4195317433778585,True,False,False,False,False,False,False,False,True,True,False
3,0.9974355029830779,3,0.27053313736455814,0.5313267351662276,True,False,False,False,False,False,True,False,False,True,False
2,-0.0543901555952964,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,True,False,False,False,True,False,False
3,0.5826976496006006,3,4.2558038807438345,2.4330436922544,True,False,False,False,False,False,True,False,False,True,False
3,0.8397405016969649,3,-0.422557426701403,0.003072024863957591,False,True,False,False,False,False,False,True,False,False,False
2,-0.5006670092349964,1,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,False,False,True,False,True,False
1,-0.8160570118072227,2,-0.07601214466842245,0.10872296692441161,True,False,False,False,False,False,True,True,False,True,False
3,-1.2102945150225053,3,-0.422557426701403,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
3,1.7859105094136434,2,-0.422557426701403,-0.3138808013174045,False,True,True,False,False,False,False,True,False,True,False
2,-0.06700575569818544,2,-0.24928478568491275,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
3,0.2404994968097351,2,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,False,False
1,-1.1314470143794488,1,-0.24928478568491275,-0.4195317433778585,False,True,True,False,False,False,False,False,True,True,False
2,-0.4218195085919399,1,-0.07601214466842245,-0.4195317433778585,True,False,False,False,False,True,False,False,True,False,False
3,1.155130504269191,3,2.696350111595422,2.010439924012584,True,False,False,False,False,False,False,True,False,True,False
2,1.0762830036261346,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
2,0.563774249446267,2,1.4834416244799902,0.9539305034080439,True,False,False,False,False,False,False,True,False,False,True
2,-0.10642950601971371,2,-0.422557426701403,-0.3138808013174045,True,False,False,False,False,True,False,False,True,False,False
1,-0.6583620105211095,1,-0.07601214466842245,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
1,-0.6583620105211095,1,-0.5958300677178933,-0.3138808013174045,False,True,True,False,False,False,False,False,True,True,False
3,0.36665549783862555,3,1.1368963424470095,0.5313267351662276,True,False,False,False,False,False,True,True,False,True,False
1,-0.6583620105211095,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,True,False,True,False,True,False
2,0.05126549526639938,2,1.1368963424470095,0.6369776772266817,True,False,False,False,False,False,True,True,False,True,False
1,-0.7372095111641661,1,-0.422557426701403,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
2,-0.6867471107526099,1,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,False,False,False,True,False,False
1,-0.8160570118072227,1,-0.5958300677178933,-0.4195317433778585,True,False,False,False,False,True,False,False,True,False,False
1,-1.0525995137363924,1,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
3,0.5243504991247386,3,0.27053313736455814,0.10872296692441161,True,False,False,False,False,False,True,True,False,True,False
2,-0.7372095111641661,2,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,False,False,True,False,True,False
2,0.20896049655251248,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,True,False,False,False,False,False,True
1,-0.8160570118072227,1,-0.5958300677178933,-0.4195317433778585,True,False,False,False,False,True,False,False,True,True,False
2,-0.1253529061740473,2,0.9636237014305193,1.3765342716498599,True,False,False,False,False,False,True,True,False,True,False
3,1.5651375076130851,3,0.790351060414029,1.3765342716498599,False,True,False,False,True,False,False,True,False,True,False
2,-0.2641245073058268,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
1,-0.7372095111641661,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,True,False,True,False
2,0.347732097684292,2,-0.5958300677178933,-0.3138808013174045,False,True,False,False,False,False,False,False,True,True,False
3,-0.10642950601971371,2,-0.7691027087343835,0.32002485104531964,True,False,False,False,False,False,True,True,False,False,True
2,0.05126549526639938,2,-0.422557426701403,-0.4195317433778585,True,False,False,False,False,False,False,False,True,False,True
2,0.5243504991247386,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,False,True,False,False
2,-0.60316876007097,2,0.6170784193975387,0.10872296692441161,True,False,False,False,False,False,True,True,False,True,False
3,0.4045022981472927,3,1.8299869065129708,1.482185213710314,True,False,False,False,False,False,True,False,True,False,True
1,-0.8160570118072227,1,-0.24928478568491275,-0.4195317433778585,True,False,False,True,False,False,False,False,False,True,False
2,-0.10642950601971371,3,-0.5958300677178933,-0.3138808013174045,False,True,False,False,False,False,True,True,False,True,False
2,0.5243504991247386,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
2,-0.10642950601971371,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,True,False,False,False,False,True,False
1,-0.6583620105211095,1,-0.5958300677178933,-0.4195317433778585,True,False,True,False,False,False,False,True,False,True,False
2,-0.350856758013189,2,1.1368963424470095,0.4256757931057737,True,False,False,False,False,False,True,True,False,True,False
1,-0.9343282627718075,1,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,True,False,False,True,True,False
3,0.05126549526639938,4,2.176532188545951,1.90478898195213,True,False,False,False,False,False,True,True,False,True,False
3,0.8397405016969649,3,0.4438057783810484,0.32002485104531964,True,False,False,False,False,False,True,False,False,True,False
2,-0.38870355832185616,2,-0.07601214466842245,-0.3138808013174045,False,True,False,False,False,True,False,False,False,True,False
2,0.05126549526639938,3,0.09726049634806784,-0.20822985925695045,False,True,False,False,True,False,False,False,True,True,False
2,0.05126549526639938,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,False,True,False
3,0.9974355029830779,3,-0.24928478568491275,-0.4195317433778585,True,False,True,False,False,False,False,True,False,False,False
1,-0.7372095111641661,1,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,False,True,True,False
1,-0.7372095111641661,1,-0.422557426701403,-0.6308336274987665,True,False,False,False,False,True,False,True,False,True,False
2,0.20896049655251248,3,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
2,-0.5006670092349964,1,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,True,False,False,True,True,False
2,-0.10958340604543598,2,0.6170784193975387,0.7426286192871357,False,True,True,False,False,False,False,True,False,False,True
2,-0.579514509878053,2,-0.422557426701403,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
3,0.8397405016969649,2,-0.5958300677178933,-0.6308336274987665,True,False,True,False,False,False,False,True,False,False,True
2,-0.579514509878053,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,False,False,True,False
2,0.8397405016969649,2,-0.5958300677178933,-0.6308336274987665,False,True,True,False,False,False,False,True,False,True,False
2,-0.24993195719007663,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
2,0.05915024533070504,3,-0.24928478568491275,-0.20822985925695045,True,False,False,False,False,False,False,True,False,True,False
3,1.3128255055553042,3,-0.422557426701403,-0.6308336274987665,False,True,False,False,False,False,False,True,False,True,False
3,0.4218487482887652,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,True,False,True,False
3,1.9436055106997565,3,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,False,False
1,-0.9343282627718075,1,-0.422557426701403,1.587836155770768,False,True,False,False,False,False,True,False,True,True,False
3,0.20896049655251248,3,0.9636237014305193,0.9539305034080439,True,False,False,False,False,False,True,False,False,False,True
1,-0.579514509878053,1,0.27053313736455814,-0.20822985925695045,True,False,False,False,False,False,False,True,False,True,False
1,-0.8791350123216679,1,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,False,True,False,False
2,0.36665549783862555,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,True,False,False,True,False,True,False
2,0.05126549526639938,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,False,False,True,False
4,1.286017355336665,3,0.27053313736455814,1.3765342716498599,True,False,False,False,False,False,True,True,False,True,False
1,-0.7372095111641661,1,-0.24928478568491275,-0.4195317433778585,True,False,False,False,True,False,False,False,True,False,False
3,-0.24520110715149324,2,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,False,True,True,False
3,1.9593750108283678,3,0.09726049634806784,-0.20822985925695045,False,True,False,False,True,False,False,True,False,False,True
3,1.3759035060697493,3,-0.07601214466842245,-0.10257891719649644,False,True,False,False,True,False,False,True,False,True,False
1,-0.9106740125788905,2,-0.7691027087343835,0.003072024863957591,True,False,False,False,False,False,True,True,False,True,False
1,-1.0525995137363924,1,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,True,False,False,True,True,False
1,-0.9737520130933357,1,-0.5958300677178933,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
1,-0.579514509878053,1,0.790351060414029,-0.20822985925695045,True,False,False,False,False,True,False,False,True,True,False
2,-0.4218195085919399,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,True,True,False
2,-0.10642950601971371,1,-0.422557426701403,-0.4195317433778585,True,False,False,False,False,False,False,True,False,True,False
3,0.46915724867459907,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
2,-0.6583620105211095,1,-0.24928478568491275,-0.4195317433778585,True,False,False,False,False,True,False,True,False,True,False
3,1.155130504269191,3,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
3,0.8397405016969649,2,-0.422557426701403,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
2,-0.3429720079488834,2,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,False,False
2,-0.3429720079488834,2,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
1,-0.8160570118072227,1,-0.422557426701403,-0.3138808013174045,False,True,False,True,False,False,False,False,False,True,False
2,0.20896049655251248,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,False,False,False,False,False,True,False
1,-0.579514509878053,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
3,0.6031979997677952,3,-0.5958300677178933,-0.5251826854383125,False,True,True,False,False,False,False,False,False,False,True
2,-0.7372095111641661,2,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,-0.2641245073058268,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,True,False,True,False,True,False
3,0.7608930010539083,2,-0.422557426701403,-0.20822985925695045,False,True,False,False,True,False,False,False,True,True,False
1,-1.289142015665562,1,-0.07601214466842245,-0.10257891719649644,True,False,False,False,True,False,False,False,True,True,False
2,-0.579514509878053,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
1,-0.8949045124502792,1,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,False,False,True,False
3,-1.3679895163086184,3,-0.422557426701403,-0.6308336274987665,True,False,False,False,True,False,False,False,True,True,False
2,-0.8160570118072227,1,-0.422557426701403,-0.4195317433778585,False,True,False,True,False,False,False,False,True,True,False
2,-0.13796850627693633,2,-0.422557426701403,-0.4195317433778585,True,False,True,False,False,False,False,False,True,False,True
1,-0.8949045124502792,2,0.4438057783810484,0.32002485104531964,True,False,False,False,False,False,True,False,True,False,False
3,0.6820455004108518,3,-0.07601214466842245,-0.20822985925695045,False,True,False,False,True,False,False,True,False,True,False
3,0.6820455004108518,3,2.176532188545951,1.482185213710314,True,False,False,False,False,False,True,False,False,False,False
2,0.28780799719556904,2,-0.24928478568491275,-0.3138808013174045,True,False,False,False,False,False,False,False,True,True,False
1,-1.446837016951675,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
1,-1.0525995137363924,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,False,True
4,2.8897755184164353,4,-0.5958300677178933,-0.3138808013174045,True,False,False,False,False,False,False,False,False,False,True
1,-0.6583620105211095,1,0.9636237014305193,0.8482795613475899,True,False,True,False,False,False,False,True,False,True,False
3,0.05126549526639938,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,True,True,False
4,4.309030529991453,4,0.27053313736455814,1.3765342716498599,True,False,False,False,False,False,True,False,False,True,False
2,-0.2641245073058268,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,True,False,False,False,True,True,False
3,1.3916730061983607,3,-0.24928478568491275,-0.4195317433778585,True,False,True,False,False,False,False,True,False,False,False
1,-0.8633655121930566,1,2.3498048295624416,1.1652323875289519,True,False,False,False,False,False,False,True,False,False,False
4,3.205165520988661,5,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
2,0.3619246478000422,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,True,False,False,False,True,True,False
2,1.155130504269191,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
3,1.0132050031116893,3,-0.07601214466842245,0.7426286192871357,False,True,True,False,False,False,False,True,False,False,True
1,-0.8949045124502792,1,-0.422557426701403,-0.3138808013174045,False,True,False,False,False,False,False,False,True,True,False
3,0.20896049655251248,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,False,True,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
2,-0.6583620105211095,1,-0.422557426701403,-0.6308336274987665,False,True,True,False,False,False,False,False,True,True,False
3,0.7167384006937967,3,0.09726049634806784,0.003072024863957591,False,True,False,False,True,False,False,True,False,True,False
2,-0.2641245073058268,2,-0.24928478568491275,0.003072024863957591,True,False,False,False,False,False,True,False,True,False,True
2,0.20896049655251248,2,-0.24928478568491275,-0.20822985925695045,True,False,False,False,False,False,False,True,False,False,False
1,-1.3206810159227846,1,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,True,False,True,False
2,-0.18527700666277028,1,-0.422557426701403,-0.3138808013174045,True,False,False,False,False,True,False,True,False,False,False
3,0.9028185022114101,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,True,False,False,False,True,True,False
3,0.3619246478000422,3,2.523077470578932,2.010439924012584,True,False,False,False,False,False,True,True,False,True,False
